74,68,6,65,34,7,3|11,7,48,2,32,41|50572349362
40,10,66,9,1,68|70,69,11,10,73,43|36565214460
16,72,34,61,31,13,63|39,2,67,38,44,65,67|11806258691
6,71,39,72,35|48,73,62,7,73|21435158955
39,43,32,31,61,34,65,1|17,73,9,62,65|96503697331
45,68,32,11,61,35,34|39,70,3,42,62,68|22969054948
68,68,4,3,61,64,16|43,17,6,61,32|89665343253
5,74,10,7,62,42,61|46,74,67,62,40,44,76|27009613550
11,38,65,2,41,63,34,3,33|5,17,71,67|85206681236
65,40,6,43,7,9,62|18,69,64,6,17|66805591620
13,16,73,16,1,65|17,7,10,70,61,15|32765199373
4,18,6,31,45,48,32|14,61,48,10,4,68,41|52032536166
16,6,41,65,33,76,65,4,35,65|74,41,73,4,70|31729692590
14,45,38,31,32,35|18,76,74,61,62|87962508509
46,67,5,42,2,13,76,3,76|18,48,7,63,3,4,76,33|27508090161
74,66,68,39,70,76|46,43,38,61,44,41,4|63073826126
40,44,10,68,67,70,65|18,62,7,31,43,63,31,62|4577302031
43,74,17,70,69,76|39,17,64,31,70,2,17|43724331498
39,74,44,44|1,61,70,18,48,42|37539077003
6,48,76,36,38,66,4,67|18,31,9,48,34,35,3|40335028279
11,73,43,61,34|39,44,16,76|19977619707
63,11,44,61,61,9,66|43,65,71,62,14,13,62|70928989441
64,16,36,76,68,67,65,34,42|69,17,10,64,71|33911571669
14,16,9,34,39,64,61,32|13,69,18,6,71,4|12209081464
39,48,31,64,33,36,70|13,39,69,1,36,34,3|14122920376
48,41,71,71,15|11,66,42,38,9,4,2,67|91602800129
14,13,31,1,10,76,69|1,39,67,48,71,65,4|70482748503
18,67,43,16,61,3,11|69,44,41,69,11,7,4|2874354725
18,46,76,67,35,69|18,72,41,36|10150309409
72,42,67,34,38|15,33,64,68,41,65,2,34|51412041356
72,10,16,71,15|14,64,43,74,1,36,34|2219207576
5,72,40,35|11,5,6,68,4|35814402886
65,73,34,41,32,34,10,31|46,69,34,48,62|53000388745
68,39,35,16,32,4,6|11,74,38,6,32,4,31|96600653757
70,5,76,7,10,66,2,62|1,73,61,1,34,7,61,70,36|91197783946
14,48,68,41,4,36|14,72,32,34,4,6,73,65|8970272950
65,14,48,48,35,40|18,48,17,36,3|21038994675
72,40,48,42,4|16,36,48,67,67,34,15|76048778068
40,68,32,67,61,7|34,6,34,40,11,65,64|63480309673
72,40,73,9,6,61|72,65,17,6,40,16|4711632995
39,45,41,66,5,3|40,17,2,71,68|55653776272
1,42,48,73,70|18,72,38,34,63|19219859841
39,43,72,62,67|40,16,6,76,74|17503936007
13,43,40,68,73,34|18,7,48,74|42493706252
17,45,34,39,45|45,74,44,40,70,65|17148499744
70,73,62,76,44,13,76|5,41,68,44,35,64|20944457626
5,17,68,34|73,38,67,5,63|31101755141
42,15,76,67,71,4|5,36,43,65,62,31,4|53773283383
39,36,38,9|5,13,3,73,31,76,4|46644195233
74,9,72,68|2,72,7,32,42,1,6|1998114393
18,74,11,63,32,34,68|34,36,38,14,1,31,10,35,38|27274730412
11,72,9,2|76,36,72,45,4,4|87442238586
40,18,9,38,3,4|43,40,73,2,46,4|15999134769
14,43,76,44,61,68,4|70,35,11,74,63,69,38,65|13544652867
11,38,74,71,39|48,17,45,1,9|87829874945
17,31,5,38,11,64|35,14,7,68,76,66,70,76|13739775183
74,42,64,4,9|46,69,15,69|13253675499
18,61,65,38,31,43|4,38,18,48,4|87602280197
15,73,2,68,4,62|65,48,41,38,6|26403957708
18,72,69,2|40,66,16,10,35,64|53183009288
18,42,61,76,2,45|13,73,10,7,2,32,65|30155247754
5,40,38,44,35,4|11,33,3,17,10,64|54388359849
39,17,16,31,65|5,17,9,33,4,3|29198295469
14,3,44,61,44,11,65|2,46,17,10,43,4|99464276392
9,10,17,42,67,4,35,76|48,71,15,76,18|21194452157
14,72,4,35,34,10,7|5,48,67,44,7,76|98750283763
18,6,67,31,2,9,15,65|46,6,73,3,10,45,4|20499968480
76,13,67,41,17,64,65,61|33,42,72,38,41|64178626843
48,41,74,14|13,39,2,1,31,41,13|2533979261
14,43,67,15,31,63,4|39,13,15,71,65|40272459627
74,16,11,15,7,2|14,36,4,48,6,41,32|21854428508
61,39,48,7,48|4,18,39,7,48|63751041323
48,9,36,74,15,4|69,17,44,64,44,13|37256250327
70,34,74,40,13,76,66,65,62|13,45,39,7,70,9|4826473446
72,45,36,69,76,39|13,69,31,16,1,35,44,35,33,70|23194127174
40,71,74,9,65|70,74,39,42,16|34133951382
18,7,68,1,1,73,64|18,46,74,2,71|24959973427
18,11,17,66,76|48,41,7,5,6,67,34|40844674600
40,68,63,7,42,4|48,72,42,32|62696867050
46,46,62,42,69,9|18,31,39,62,63,2,3,34,41|56717507226
32,14,48,2,35|70,17,3,18|67076511402
39,5,72|69,6,42,45|91339729135
46,62,17,65,32,2,33,35,4|13,42,15,64,15,34,3|62945233436
3,41,69,3,32,63,62,4,66|18,16,35,7,61|19992691085
6,74,35,70,62,17|1,42,9,1,64,15,62|17449220952
43,45,68,69,39,65|18,11,48,31,66,4|79868398045
14,74,13,41,65|42,17,65,73,62,62|78558029689
45,43,45,67,76,16|69,74,41,67,71,76|56955320604
62,35,40,17,7,62|46,15,35,10,38|86127633073
70,46,5,72,64|13,66,73,34,15|37895347769
41,73,72,31|13,36,68,34,61,1|39746258815
18,69,39,61,44,64|5,62,67,66,71,15,15,65,32|1087522788
39,32,76,71,62,7|40,48,6,34,67|14191761769
48,41,40,5,36,33|11,36,71,74,42|55999227323
40,74,9,61,41,4,66,62|46,72,45,73,33,32,34|86871247991
11,16,73,62,3|14,3,43,2,34,35,35|53931878281
16,31,73,2,68|39,61,35,44,3,32,33|64006197064
41,72,11,63,2|72,41,1,11,34|47486094402
72,73,45|63,3,74,42,32,33,65|89282849377
4,48,41,61,4,71,64,31,7|7,17,6,3,68,7,63|71590926231
14,15,48,35,64,41|18,6,35,65,2,15,33,2|22602813413
18,17,66,9,33|69,7,45,36,2,17|5049747342
48,9,39,32,76,3,65|48,9,73,34,3,33,4|49601129246
17,68,2,62,65,76,67|62,18,38,9|81867440208
11,11,44,76,73,63|14,16,16,15,4,38,4|64346063688
40,6,44,68,40|69,72,69,45,67,3|77155824781
72,15,38,41|7,6,72,64,34,64|74253462216
65,35,74,39,35,65,64|18,1,71,65,76|36452652828
17,73,2,65,31,76,62|40,74,11,2,65|40648979474
13,42,31,5,3,34|48,73,2,62,4,65|37624458459
46,64,72,63,67,2,3|18,44,45,4|73645731286
14,2,2,44,67,73|39,16,68,17|70248144075
39,31,16,48,5,32|14,48,40,31,14|32933203646
39,67,34,10,63,2|65,39,32,11,3,34,62,33|45419831008
39,62,4,11,63,73,3,4|14,11,68,45,63|59429368012
14,4,48,41,67,70|18,46,6,76,3,4|53786783191
18,72,64,63,9,6|18,74,67,9,36,65|87086436868
40,13,72,76|4,39,5,64,68|12611156284
17,46,73,32,13,65,15|46,70,73,6,4,40,9,62|55729823563
14,34,43,44,65,67,31,35|69,45,34,16,70,70,7,67|43760465034
17,73,38,76,41,70,32,64|61,16,48,62,41,45,70|72736206864
1,48,73,2,16,33|69,17,44,39|99957671288
39,72,1,67,14,34|16,11,18,45,4,70|67998146068
62,61,76,2,14,43,68|5,7,38,45,31,32,64|59671053719
31,71,68,73,7|16,18,32,14,61,65|4024830302
2,70,69,48,35,41,33,76|40,44,17,6,4|63954737093
17,10,71,68,34|9,72,45,16,65,32|16933709507
72,40,46,9|14,16,18,62,64,31|88547604265
39,13,64,63,4,61,2,4|36,11,17,31|96427884659
46,16,4,2,61,62,43|5,72,41,38,67|11797237874
70,65,14,63,44,69,34,35|11,72,41,61,44,4|23068843218
39,13,63,5|39,32,67,32,7,67,31|5153789001
64,39,1,71,73|17,46,67,71,67|17946113450
5,40,48,4,44,4,38|17,48,36,45,13|78037415771
13,48,69,31,3,2,65|18,7,73,33,62,34|87637460717
48,31,32,6,64,73|39,31,36,2,76,71|26368241203
11,71,2,38,38|18,16,15,67,4|430424639
39,48,6,41,6,7|18,69,43,7,3,31,3,67|12921862469
39,72,70,32,3,42|43,72,66,9|90570542580
65,18,48,46,63,34,35,76|48,72,4,11,45,63|60500089645
64,17,44,68,42|13,44,68,7,35,62,70,63|48953425904
16,36,74,39,1,35,63|48,16,64,48,7,31,76|28503743757
46,74,38,36|14,6,73,42|77016042973
45,71,71,32,4|39,5,66,33,31|83160273414
76,14,38,61,43,4,70|39,64,9,38,34,76|86284873502
